aid	chr1	coord1	strand1	chr2	coord2	strand2	extra
r242	11	73499999	+	11	73500000	-	aid=r242;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r243	11	76349999	+	11	76350000	-	aid=r243;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r244	11	76399999	+	11	76400000	-	aid=r244;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r245	11	77444400	+	11	77444401	-	aid=r245;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r246	11	77444678	+	11	77444679	-	aid=r246;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r247	11	77449845	+	11	77449846	-	aid=r247;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r248	11	82999999	+	11	83000000	-	aid=r248;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r249	11	83049999	+	11	83050000	-	aid=r249;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r250	11	89549999	+	11	89550000	-	aid=r250;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r251	11	89599999	+	11	89600000	-	aid=r251;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r252	11	90089219	+	11	90089220	-	aid=r252;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r253	11	90101587	+	11	90101588	-	aid=r253;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r254	11	90325706	+	11	90325707	-	aid=r254;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r255	11	90335192	+	11	90335193	-	aid=r255;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r256	11	90849999	+	11	90850000	-	aid=r256;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r257	11	90858377	+	11	90858378	-	aid=r257;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r258	11	94914335	+	11	94914336	-	aid=r258;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r259	11	94920294	+	11	94920295	-	aid=r259;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r260	11	126799850	+	11	126799851	-	aid=r260;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r261	11	126800346	+	11	126800347	-	aid=r261;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r262	11	134699999	+	11	134700000	-	aid=r262;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r263	11	134712044	+	11	134712045	-	aid=r263;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r264	11	134712196	+	11	134712197	-	aid=r264;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r265	11	134712361	+	11	134712362	-	aid=r265;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r266	11	134712941	+	11	134712942	-	aid=r266;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r267	11	134713342	+	11	134713343	-	aid=r267;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r268	11	134713429	+	11	134713430	-	aid=r268;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r269	12	99999	+	12	100000	-	aid=r269;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r270	12	4885563	+	12	4885564	-	aid=r270;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r271	12	4886663	+	12	4886664	-	aid=r271;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r272	12	15321250	+	12	15321251	-	aid=r272;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r273	12	15321305	+	12	15321306	-	aid=r273;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r274	12	15519065	+	12	15519066	-	aid=r274;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r275	12	15519479	+	12	15519480	-	aid=r275;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r276	12	17417505	+	12	17417506	-	aid=r276;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r277	12	17419100	+	12	17419101	-	aid=r277;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r278	12	18025894	+	12	18025895	-	aid=r278;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r279	12	18026072	+	12	18026073	-	aid=r279;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r280	12	18026549	+	12	18026550	-	aid=r280;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r281	12	18027191	+	12	18027192	-	aid=r281;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r282	12	19449999	+	12	19450000	-	aid=r282;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r283	12	19499999	+	12	19500000	-	aid=r283;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r284	12	25599999	+	12	25600000	-	aid=r284;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r285	12	25649999	+	12	25650000	-	aid=r285;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r286	12	41049999	+	12	41050000	-	aid=r286;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r287	12	41075561	+	12	41075562	-	aid=r287;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r288	12	41179763	+	12	41179764	-	aid=r288;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r289	12	41199999	+	12	41200000	-	aid=r289;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r290	12	43199999	+	12	43200000	-	aid=r290;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r291	12	43249999	+	12	43250000	-	aid=r291;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r292	12	44599999	+	12	44600000	-	aid=r292;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r293	12	44649999	+	12	44650000	-	aid=r293;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r294	12	46450440	+	12	46450441	-	aid=r294;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r295	12	46451582	+	12	46451583	-	aid=r295;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r296	12	48046364	+	12	48046365	-	aid=r296;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r297	12	49227380	+	12	49227381	-	aid=r297;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r298	12	49238489	+	12	49238490	-	aid=r298;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r299	12	53249999	+	12	53250000	-	aid=r299;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r300	12	53299999	+	12	53300000	-	aid=r300;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r301	12	56993551	+	12	56993552	-	aid=r301;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r302	12	56993735	+	12	56993736	-	aid=r302;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r303	12	69428943	+	12	69428944	-	aid=r303;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r304	12	69434944	+	12	69434945	-	aid=r304;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r305	12	79405888	+	12	79405889	-	aid=r305;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r306	12	79406511	+	12	79406512	-	aid=r306;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r307	12	93477918	+	12	93477919	-	aid=r307;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r308	12	93480399	+	12	93480400	-	aid=r308;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r309	12	102149999	+	12	102150000	-	aid=r309;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r310	12	102153656	+	12	102153657	-	aid=r310;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r311	12	103299999	+	12	103300000	-	aid=r311;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r312	12	103312080	+	12	103312081	-	aid=r312;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r313	12	103449999	+	12	103450000	-	aid=r313;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r314	12	103499999	+	12	103500000	-	aid=r314;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r315	12	103549999	+	12	103550000	-	aid=r315;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r316	12	104199999	+	12	104200000	-	aid=r316;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r317	12	104249999	+	12	104250000	-	aid=r317;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r318	12	105799999	+	12	105800000	-	aid=r318;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r319	12	105849999	+	12	105850000	-	aid=r319;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r320	12	106549999	+	12	106550000	-	aid=r320;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r321	12	106599999	+	12	106600000	-	aid=r321;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r322	12	107652860	+	12	107652861	-	aid=r322;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r323	12	108299999	+	12	108300000	-	aid=r323;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r324	12	108549999	+	12	108550000	-	aid=r324;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r325	12	111449999	+	12	111450000	-	aid=r325;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r326	12	111499999	+	12	111500000	-	aid=r326;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r327	12	111949999	+	12	111950000	-	aid=r327;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r328	12	112049999	+	12	112050000	-	aid=r328;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r329	12	112099999	+	12	112100000	-	aid=r329;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r330	12	112149999	+	12	112150000	-	aid=r330;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r331	12	112199999	+	12	112200000	-	aid=r331;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r332	12	112399999	+	12	112400000	-	aid=r332;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r333	12	112649999	+	12	112650000	-	aid=r333;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r334	12	112874999	+	12	112875000	-	aid=r334;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r335	12	113640306	+	12	113640307	-	aid=r335;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r336	12	114599999	+	12	114600000	-	aid=r336;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r337	12	114649999	+	12	114650000	-	aid=r337;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r338	12	116199999	+	12	116200000	-	aid=r338;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r339	12	116324999	+	12	116325000	-	aid=r339;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r340	12	116549999	+	12	116550000	-	aid=r340;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r341	12	116599999	+	12	116600000	-	aid=r341;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r342	12	118644920	+	12	118644921	-	aid=r342;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r343	12	118645474	+	12	118645475	-	aid=r343;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r344	12	119670491	+	12	119670492	-	aid=r344;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r345	12	121649999	+	12	121650000	-	aid=r345;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r346	12	121699999	+	12	121700000	-	aid=r346;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r347	12	121849999	+	12	121850000	-	aid=r347;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r348	12	121999999	+	12	122000000	-	aid=r348;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r349	12	122014924	+	12	122014925	-	aid=r349;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r350	12	122014999	+	12	122015000	-	aid=r350;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r351	12	122099999	+	12	122100000	-	aid=r351;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r352	12	122199999	+	12	122200000	-	aid=r352;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r353	12	122749999	+	12	122750000	-	aid=r353;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r354	12	122874999	+	12	122875000	-	aid=r354;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r355	12	122949999	+	12	122950000	-	aid=r355;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r356	12	123099999	+	12	123100000	-	aid=r356;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r357	12	123131688	+	12	123131689	-	aid=r357;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r358	12	123132037	+	12	123132038	-	aid=r358;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r359	12	123399999	+	12	123400000	-	aid=r359;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r360	12	123449999	+	12	123450000	-	aid=r360;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r361	12	123549999	+	12	123550000	-	aid=r361;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r362	12	123649999	+	12	123650000	-	aid=r362;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r363	12	126355105	+	12	126355106	-	aid=r363;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r364	12	126355200	+	12	126355201	-	aid=r364;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r365	12	126997479	+	12	126997480	-	aid=r365;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r366	12	126998312	+	12	126998313	-	aid=r366;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r367	12	127298378	+	12	127298379	-	aid=r367;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r368	12	127299444	+	12	127299445	-	aid=r368;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r369	12	127299999	+	12	127300000	-	aid=r369;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r370	12	127349999	+	12	127350000	-	aid=r370;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r371	12	127563554	+	12	127563555	-	aid=r371;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r372	12	127564842	+	12	127564843	-	aid=r372;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r373	12	129849999	+	12	129850000	-	aid=r373;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r374	12	129949999	+	12	129950000	-	aid=r374;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r375	12	132399999	+	12	132400000	-	aid=r375;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r376	12	132562912	+	12	132562913	-	aid=r376;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r377	12	132649999	+	12	132650000	-	aid=r377;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r378	12	133049999	+	12	133050000	-	aid=r378;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r379	12	133099999	+	12	133100000	-	aid=r379;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r380	12	133399999	+	12	133400000	-	aid=r380;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r381	12	133574999	+	12	133575000	-	aid=r381;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r382	12	133799999	+	12	133800000	-	aid=r382;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r383	13	19349999	+	13	19350000	-	aid=r383;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r384	13	19399999	+	13	19400000	-	aid=r384;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r385	13	19949999	+	13	19950000	-	aid=r385;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r386	13	19999999	+	13	20000000	-	aid=r386;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r387	13	23370016	+	13	23370017	-	aid=r387;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r388	13	23370817	+	13	23370818	-	aid=r388;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r389	13	28316615	+	13	28316616	-	aid=r389;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r390	13	28317692	+	13	28317693	-	aid=r390;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r391	13	28399999	+	13	28400000	-	aid=r391;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r392	13	28410879	+	13	28410880	-	aid=r392;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r393	13	32106354	+	13	32106355	-	aid=r393;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r394	13	32114944	+	13	32114945	-	aid=r394;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r395	13	32949999	+	13	32950000	-	aid=r395;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r396	13	32951742	+	13	32951743	-	aid=r396;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r397	13	32953794	+	13	32953795	-	aid=r397;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r398	13	32954505	+	13	32954506	-	aid=r398;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r399	13	32955003	+	13	32955004	-	aid=r399;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r400	13	32955792	+	13	32955793	-	aid=r400;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r401	13	33849999	+	13	33850000	-	aid=r401;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r402	13	33875395	+	13	33875396	-	aid=r402;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r403	13	33875894	+	13	33875895	-	aid=r403;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r404	13	33876802	+	13	33876803	-	aid=r404;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r405	13	33877203	+	13	33877204	-	aid=r405;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r406	13	33882116	+	13	33882117	-	aid=r406;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r407	13	33882761	+	13	33882762	-	aid=r407;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r408	13	37309364	+	13	37309365	-	aid=r408;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r409	13	37311226	+	13	37311227	-	aid=r409;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r410	13	61460610	+	13	61460611	-	aid=r410;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r411	13	61460722	+	13	61460723	-	aid=r411;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r412	13	75549999	+	13	75550000	-	aid=r412;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r413	13	75556376	+	13	75556377	-	aid=r413;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r414	13	75899999	+	13	75900000	-	aid=r414;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r415	13	75922634	+	13	75922635	-	aid=r415;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r416	13	75949999	+	13	75950000	-	aid=r416;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r417	13	75959028	+	13	75959029	-	aid=r417;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r418	13	76677846	+	13	76677847	-	aid=r418;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r419	13	76686313	+	13	76686314	-	aid=r419;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r420	13	76799999	+	13	76800000	-	aid=r420;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r421	13	76809050	+	13	76809051	-	aid=r421;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r422	13	76831890	+	13	76831891	-	aid=r422;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r423	13	76849999	+	13	76850000	-	aid=r423;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r424	13	77549999	+	13	77550000	-	aid=r424;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r425	13	77584763	+	13	77584764	-	aid=r425;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r426	13	77799999	+	13	77800000	-	aid=r426;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r427	13	77806102	+	13	77806103	-	aid=r427;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r428	13	78649999	+	13	78650000	-	aid=r428;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r429	13	78675919	+	13	78675920	-	aid=r429;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r430	13	78739759	+	13	78739760	-	aid=r430;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r431	13	78749999	+	13	78750000	-	aid=r431;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r432	13	79246405	+	13	79246406	-	aid=r432;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r433	13	79259285	+	13	79259286	-	aid=r433;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r434	13	87399999	+	13	87400000	-	aid=r434;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r435	13	87449999	+	13	87450000	-	aid=r435;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r436	13	89234538	+	13	89234539	-	aid=r436;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r437	13	89235781	+	13	89235782	-	aid=r437;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r438	13	97949999	+	13	97950000	-	aid=r438;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r439	13	97999999	+	13	98000000	-	aid=r439;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r440	13	103750779	+	13	103750780	-	aid=r440;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r441	13	103751749	+	13	103751750	-	aid=r441;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r442	13	115049999	+	13	115050000	-	aid=r442;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r443	14	28949999	+	14	28950000	-	aid=r443;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r444	14	28999999	+	14	29000000	-	aid=r444;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r445	14	37869084	+	14	37869085	-	aid=r445;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r446	14	37924999	+	14	37925000	-	aid=r446;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
