aid	chr1	coord1	strand1	chr2	coord2	strand2	extra
r25	1	4085488	+	1	4085489	-	aid=r25;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r26	1	4099999	+	1	4100000	-	aid=r26;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 3}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r27	1	4149999	+	1	4150000	-	aid=r27;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 3}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r28	1	4163145	+	1	4163146	-	aid=r28;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r29	1	4249999	+	1	4250000	-	aid=r29;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r30	1	4299999	+	1	4300000	-	aid=r30;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r31	1	4449999	+	1	4450000	-	aid=r31;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r32	1	4499999	+	1	4500000	-	aid=r32;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r33	1	4599999	+	1	4600000	-	aid=r33;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r34	1	4649999	+	1	4650000	-	aid=r34;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r35	1	4849999	+	1	4850000	-	aid=r35;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r36	1	4999999	+	1	5000000	-	aid=r36;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r37	1	5010297	+	1	5010298	-	aid=r37;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r38	1	5044876	+	1	5044877	-	aid=r38;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r39	1	5049999	+	1	5050000	-	aid=r39;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r40	1	5249999	+	1	5250000	-	aid=r40;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r41	1	5649999	+	1	5650000	-	aid=r41;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r42	1	5699999	+	1	5700000	-	aid=r42;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r43	1	5949999	+	1	5950000	-	aid=r43;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r44	1	5999999	+	1	6000000	-	aid=r44;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r45	1	6699999	+	1	6700000	-	aid=r45;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r46	1	6749999	+	1	6750000	-	aid=r46;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r47	1	6949999	+	1	6950000	-	aid=r47;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r48	1	6999999	+	1	7000000	-	aid=r48;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r49	1	7299999	+	1	7300000	-	aid=r49;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r50	1	7349999	+	1	7350000	-	aid=r50;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r51	1	7399999	+	1	7400000	-	aid=r51;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r52	1	7449999	+	1	7450000	-	aid=r52;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r53	1	7849999	+	1	7850000	-	aid=r53;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r54	1	7899999	+	1	7900000	-	aid=r54;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r55	1	7949999	+	1	7950000	-	aid=r55;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r56	1	8049999	+	1	8050000	-	aid=r56;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r57	1	8099999	+	1	8100000	-	aid=r57;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r58	1	8149999	+	1	8150000	-	aid=r58;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r59	1	8179224	+	1	8179225	-	aid=r59;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r60	1	8307113	+	1	8307114	-	aid=r60;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r61	1	8307640	+	1	8307641	-	aid=r61;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r62	1	8549999	+	1	8550000	-	aid=r62;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r63	1	8599999	+	1	8600000	-	aid=r63;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r64	1	8649999	+	1	8650000	-	aid=r64;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r65	1	8699999	+	1	8700000	-	aid=r65;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r66	1	8749999	+	1	8750000	-	aid=r66;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r67	1	8899999	+	1	8900000	-	aid=r67;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r68	1	8949999	+	1	8950000	-	aid=r68;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r69	1	8999999	+	1	9000000	-	aid=r69;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r70	1	9928499	+	1	9928500	-	aid=r70;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r71	1	10049999	+	1	10050000	-	aid=r71;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r72	1	10124999	+	1	10125000	-	aid=r72;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r73	1	10199999	+	1	10200000	-	aid=r73;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r74	1	10349999	+	1	10350000	-	aid=r74;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r75	1	10649999	+	1	10650000	-	aid=r75;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r76	1	10699999	+	1	10700000	-	aid=r76;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r77	1	11249999	+	1	11250000	-	aid=r77;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r78	1	11299999	+	1	11300000	-	aid=r78;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r79	1	11849999	+	1	11850000	-	aid=r79;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r80	1	11999999	+	1	12000000	-	aid=r80;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r81	1	12299999	+	1	12300000	-	aid=r81;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r82	1	12599999	+	1	12600000	-	aid=r82;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r83	1	12749999	+	1	12750000	-	aid=r83;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r84	1	12799999	+	1	12800000	-	aid=r84;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r85	1	12999999	+	1	13000000	-	aid=r85;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r86	1	13049999	+	1	13050000	-	aid=r86;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r87	1	13099999	+	1	13100000	-	aid=r87;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r88	1	13149999	+	1	13150000	-	aid=r88;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r89	1	13199999	+	1	13200000	-	aid=r89;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r90	1	13274999	+	1	13275000	-	aid=r90;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r91	1	13349999	+	1	13350000	-	aid=r91;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r92	1	13399999	+	1	13400000	-	aid=r92;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r93	1	13449999	+	1	13450000	-	aid=r93;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r94	1	13649999	+	1	13650000	-	aid=r94;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r95	1	13749999	+	1	13750000	-	aid=r95;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r96	1	15196301	+	1	15196302	-	aid=r96;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r97	1	15199999	+	1	15200000	-	aid=r97;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r98	1	15237989	+	1	15237990	-	aid=r98;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r99	1	15249937	+	1	15249938	-	aid=r99;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r100	1	15249999	+	1	15250000	-	aid=r100;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r101	1	15269680	+	1	15269681	-	aid=r101;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r102	1	15879779	+	1	15879780	-	aid=r102;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r103	1	15899999	+	1	15900000	-	aid=r103;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 3}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r104	1	15949999	+	1	15950000	-	aid=r104;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 3}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r105	1	15970185	+	1	15970186	-	aid=r105;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r106	1	16899999	+	1	16900000	-	aid=r106;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r107	1	16949999	+	1	16950000	-	aid=r107;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r108	1	16999999	+	1	17000000	-	aid=r108;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r109	1	17099999	+	1	17100000	-	aid=r109;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r110	1	17149999	+	1	17150000	-	aid=r110;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r111	1	17199999	+	1	17200000	-	aid=r111;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r112	1	17299999	+	1	17300000	-	aid=r112;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r113	1	21049999	+	1	21050000	-	aid=r113;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r114	1	21068728	+	1	21068729	-	aid=r114;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r115	1	21399999	+	1	21400000	-	aid=r115;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r116	1	21449999	+	1	21450000	-	aid=r116;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r117	1	21499999	+	1	21500000	-	aid=r117;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r118	1	21999999	+	1	22000000	-	aid=r118;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r119	1	22099999	+	1	22100000	-	aid=r119;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r120	1	22299999	+	1	22300000	-	aid=r120;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r121	1	22325419	+	1	22325420	-	aid=r121;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r122	1	22349999	+	1	22350000	-	aid=r122;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r123	1	22449999	+	1	22450000	-	aid=r123;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r124	1	22452282	+	1	22452283	-	aid=r124;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r125	1	22649999	+	1	22650000	-	aid=r125;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r126	1	22699999	+	1	22700000	-	aid=r126;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r127	1	22849999	+	1	22850000	-	aid=r127;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r128	1	22899999	+	1	22900000	-	aid=r128;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r129	1	24249999	+	1	24250000	-	aid=r129;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r130	1	24254293	+	1	24254294	-	aid=r130;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r131	1	24299999	+	1	24300000	-	aid=r131;cn={'2': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r132	1	24349999	+	1	24350000	-	aid=r132;cn={'2': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r133	1	24699999	+	1	24700000	-	aid=r133;cn={'2': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r134	1	24721046	+	1	24721047	-	aid=r134;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r135	1	24749999	+	1	24750000	-	aid=r135;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r136	1	25649999	+	1	25650000	-	aid=r136;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r137	1	25699999	+	1	25700000	-	aid=r137;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r138	1	25774999	+	1	25775000	-	aid=r138;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r139	1	27149999	+	1	27150000	-	aid=r139;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r140	1	27161514	+	1	27161515	-	aid=r140;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r141	1	27199999	+	1	27200000	-	aid=r141;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r142	1	27399999	+	1	27400000	-	aid=r142;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r143	1	27449999	+	1	27450000	-	aid=r143;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r144	1	30299999	+	1	30300000	-	aid=r144;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r145	1	30349999	+	1	30350000	-	aid=r145;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r146	1	31099999	+	1	31100000	-	aid=r146;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r147	1	31149999	+	1	31150000	-	aid=r147;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r148	1	33449999	+	1	33450000	-	aid=r148;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r149	1	33499999	+	1	33500000	-	aid=r149;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r150	1	33536198	+	1	33536199	-	aid=r150;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r151	1	33536933	+	1	33536934	-	aid=r151;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r152	1	33537378	+	1	33537379	-	aid=r152;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r153	1	37149999	+	1	37150000	-	aid=r153;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r154	1	37199999	+	1	37200000	-	aid=r154;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r155	1	38449999	+	1	38450000	-	aid=r155;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r156	1	38459835	+	1	38459836	-	aid=r156;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r157	1	38495240	+	1	38495241	-	aid=r157;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r158	1	38499999	+	1	38500000	-	aid=r158;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
