aid	chr1	coord1	strand1	chr2	coord2	strand2	extra
r716	11	62424999	+	11	62425000	-	aid=r716;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r717	11	62499999	+	11	62500000	-	aid=r717;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r718	11	63599999	+	11	63600000	-	aid=r718;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r719	11	63649999	+	11	63650000	-	aid=r719;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r720	11	65024999	+	11	65025000	-	aid=r720;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r721	11	65099999	+	11	65100000	-	aid=r721;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r722	11	65249999	+	11	65250000	-	aid=r722;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r723	11	65299999	+	11	65300000	-	aid=r723;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r724	11	66199999	+	11	66200000	-	aid=r724;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r725	11	66249999	+	11	66250000	-	aid=r725;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r726	11	67599999	+	11	67600000	-	aid=r726;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r727	11	67649999	+	11	67650000	-	aid=r727;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r728	11	68274999	+	11	68275000	-	aid=r728;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r729	11	68349999	+	11	68350000	-	aid=r729;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r730	11	68699999	+	11	68700000	-	aid=r730;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r731	11	68749999	+	11	68750000	-	aid=r731;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r732	11	68799999	+	11	68800000	-	aid=r732;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r733	11	68849999	+	11	68850000	-	aid=r733;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r734	11	70849999	+	11	70850000	-	aid=r734;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r735	11	70899999	+	11	70900000	-	aid=r735;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r736	11	71699999	+	11	71700000	-	aid=r736;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r737	11	71749999	+	11	71750000	-	aid=r737;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r738	11	72149999	+	11	72150000	-	aid=r738;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r739	11	72199999	+	11	72200000	-	aid=r739;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r740	11	74799999	+	11	74800000	-	aid=r740;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r741	11	74874999	+	11	74875000	-	aid=r741;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r742	11	79549999	+	11	79550000	-	aid=r742;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r743	11	79599999	+	11	79600000	-	aid=r743;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r744	11	84399999	+	11	84400000	-	aid=r744;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r745	11	84449999	+	11	84450000	-	aid=r745;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r746	11	86349999	+	11	86350000	-	aid=r746;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r747	11	86399999	+	11	86400000	-	aid=r747;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r748	11	89499999	+	11	89500000	-	aid=r748;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r749	11	89549999	+	11	89550000	-	aid=r749;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r750	11	89599999	+	11	89600000	-	aid=r750;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r751	11	89649999	+	11	89650000	-	aid=r751;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r752	11	89699999	+	11	89700000	-	aid=r752;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r753	11	89749999	+	11	89750000	-	aid=r753;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r754	11	89849999	+	11	89850000	-	aid=r754;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r755	11	90649999	+	11	90650000	-	aid=r755;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r756	11	90699999	+	11	90700000	-	aid=r756;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r757	11	101299999	+	11	101300000	-	aid=r757;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r758	11	101349999	+	11	101350000	-	aid=r758;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r759	11	101849999	+	11	101850000	-	aid=r759;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r760	11	101899999	+	11	101900000	-	aid=r760;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r761	11	109849999	+	11	109850000	-	aid=r761;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r762	11	109899999	+	11	109900000	-	aid=r762;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r763	11	110349999	+	11	110350000	-	aid=r763;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r764	11	110399999	+	11	110400000	-	aid=r764;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r765	11	111399999	+	11	111400000	-	aid=r765;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r766	11	111449999	+	11	111450000	-	aid=r766;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r767	11	112599999	+	11	112600000	-	aid=r767;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r768	11	112649999	+	11	112650000	-	aid=r768;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r769	11	115599999	+	11	115600000	-	aid=r769;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r770	11	115649999	+	11	115650000	-	aid=r770;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r771	11	116699999	+	11	116700000	-	aid=r771;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r772	11	116749999	+	11	116750000	-	aid=r772;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r773	11	116799999	+	11	116800000	-	aid=r773;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r774	11	116874999	+	11	116875000	-	aid=r774;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r775	11	120749999	+	11	120750000	-	aid=r775;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r776	11	120799999	+	11	120800000	-	aid=r776;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r777	11	121649999	+	11	121650000	-	aid=r777;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r778	11	121699999	+	11	121700000	-	aid=r778;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r779	11	122849999	+	11	122850000	-	aid=r779;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r780	11	122899999	+	11	122900000	-	aid=r780;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r781	11	123099999	+	11	123100000	-	aid=r781;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r782	11	123149999	+	11	123150000	-	aid=r782;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r783	11	124349999	+	11	124350000	-	aid=r783;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r784	11	124399999	+	11	124400000	-	aid=r784;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r785	11	127549999	+	11	127550000	-	aid=r785;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r786	11	127599999	+	11	127600000	-	aid=r786;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r787	11	127949999	+	11	127950000	-	aid=r787;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r788	11	127999999	+	11	128000000	-	aid=r788;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r789	11	129199999	+	11	129200000	-	aid=r789;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r790	11	129274999	+	11	129275000	-	aid=r790;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r791	11	134799999	+	11	134800000	-	aid=r791;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r792	12	99999	+	12	100000	-	aid=r792;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r793	12	149999	+	12	150000	-	aid=r793;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r794	12	199999	+	12	200000	-	aid=r794;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r795	12	999999	+	12	1000000	-	aid=r795;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r796	12	1049999	+	12	1050000	-	aid=r796;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r797	12	1699999	+	12	1700000	-	aid=r797;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r798	12	1749999	+	12	1750000	-	aid=r798;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r799	12	3349999	+	12	3350000	-	aid=r799;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r800	12	3399999	+	12	3400000	-	aid=r800;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r801	12	4349999	+	12	4350000	-	aid=r801;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r802	12	4399999	+	12	4400000	-	aid=r802;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r803	12	5549999	+	12	5550000	-	aid=r803;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r804	12	5599999	+	12	5600000	-	aid=r804;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r805	12	5899999	+	12	5900000	-	aid=r805;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r806	12	5949999	+	12	5950000	-	aid=r806;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r807	12	5999999	+	12	6000000	-	aid=r807;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r808	12	6049999	+	12	6050000	-	aid=r808;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r809	12	6999999	+	12	7000000	-	aid=r809;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r810	12	7099999	+	12	7100000	-	aid=r810;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r811	12	7699999	+	12	7700000	-	aid=r811;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r812	12	7749999	+	12	7750000	-	aid=r812;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r813	12	7799999	+	12	7800000	-	aid=r813;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r814	12	7849999	+	12	7850000	-	aid=r814;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r815	12	8899999	+	12	8900000	-	aid=r815;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r816	12	8949999	+	12	8950000	-	aid=r816;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r817	12	9549999	+	12	9550000	-	aid=r817;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r818	12	9599999	+	12	9600000	-	aid=r818;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r819	12	9749999	+	12	9750000	-	aid=r819;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r820	12	10549999	+	12	10550000	-	aid=r820;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r821	12	10599999	+	12	10600000	-	aid=r821;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r822	12	11499999	+	12	11500000	-	aid=r822;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r823	12	11549999	+	12	11550000	-	aid=r823;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r824	12	12149999	+	12	12150000	-	aid=r824;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r825	12	12199999	+	12	12200000	-	aid=r825;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r826	12	14449999	+	12	14450000	-	aid=r826;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r827	12	14499999	+	12	14500000	-	aid=r827;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r828	12	17949999	+	12	17950000	-	aid=r828;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r829	12	17999999	+	12	18000000	-	aid=r829;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r830	12	18999999	+	12	19000000	-	aid=r830;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r831	12	19049999	+	12	19050000	-	aid=r831;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r832	12	19299999	+	12	19300000	-	aid=r832;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r833	12	19399999	+	12	19400000	-	aid=r833;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r834	12	19524999	+	12	19525000	-	aid=r834;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r835	12	19599999	+	12	19600000	-	aid=r835;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r836	12	22399999	+	12	22400000	-	aid=r836;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r837	12	22449999	+	12	22450000	-	aid=r837;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r838	12	23349999	+	12	23350000	-	aid=r838;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r839	12	23424999	+	12	23425000	-	aid=r839;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r840	12	23499999	+	12	23500000	-	aid=r840;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r841	12	23549999	+	12	23550000	-	aid=r841;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r842	12	24724999	+	12	24725000	-	aid=r842;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r843	12	24799999	+	12	24800000	-	aid=r843;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r844	12	25949999	+	12	25950000	-	aid=r844;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r845	12	25999999	+	12	26000000	-	aid=r845;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r846	12	26749999	+	12	26750000	-	aid=r846;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r847	12	26799999	+	12	26800000	-	aid=r847;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r848	12	26874999	+	12	26875000	-	aid=r848;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r849	12	26949999	+	12	26950000	-	aid=r849;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
